,Coords,City,Tweet,Timestamp,Density
17,"[-73.88852463943813, 40.76656177337438]",New York City Metro,Cleared: Construction on #GrandCentralParkway EB at 94th Street,2022-03-29 08:57:10+00:00,0
18,"[-73.83876771271511, 40.72631422680563]",New York City Metro,Cleared: Construction on #GrandCentralParkway EB at 94th Street,2022-03-29 08:57:10+00:00,0
19,"[-73.82712963199634, 40.716106784523774]",New York City Metro,Cleared: Construction on #GrandCentralParkway EB at 94th Street,2022-03-29 08:57:10+00:00,0
0,"[-73.97593883684713, 40.714659799164096]",New York City Metro,Cleared: Construction on #WilliamsburgBridge WB from Brooklyn Side to Manhattan Side,2022-03-29 08:57:09+00:00,0
1,"[-73.96832948696962, 40.712482701823355]",New York City Metro,Cleared: Construction on #WilliamsburgBridge WB from Brooklyn Side to Manhattan Side,2022-03-29 08:57:09+00:00,0
2,"[-73.96150263649727, 40.71021961483099]",New York City Metro,Cleared: Construction on #WilliamsburgBridge WB from Brooklyn Side to Manhattan Side,2022-03-29 08:57:09+00:00,0
3,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Cleared: Construction on #WilliamsburgBridge WB from Brooklyn Side to Manhattan Side,2022-03-29 08:57:09+00:00,0
4,"[-73.99035999999995, 40.692450000000065]",New York City Metro,Cleared: Construction on #WilliamsburgBridge WB from Brooklyn Side to Manhattan Side,2022-03-29 08:57:09+00:00,0
5,"[-74.00600999999995, 40.714500000000044]",New York City Metro,Cleared: Construction on #WilliamsburgBridge WB from Brooklyn Side to Manhattan Side,2022-03-29 08:57:09+00:00,0
8,"[-73.96263369901614, 40.698767112435895]",New York City Metro,Cleared: Construction on #WilliamsburgBridge WB from Brooklyn Side to Manhattan Side,2022-03-29 08:57:09+00:00,0
9,"[-73.96245649443, 40.70005102063726]",New York City Metro,Cleared: Construction on #WilliamsburgBridge WB from Brooklyn Side to Manhattan Side,2022-03-29 08:57:09+00:00,0
10,"[-73.96291966332052, 40.697754784761955]",New York City Metro,Cleared: Construction on #WilliamsburgBridge WB from Brooklyn Side to Manhattan Side,2022-03-29 08:57:09+00:00,0
11,"[-73.96072623372793, 40.70142395512412]",New York City Metro,Cleared: Construction on #WilliamsburgBridge WB from Brooklyn Side to Manhattan Side,2022-03-29 08:57:09+00:00,0
12,"[-73.96105834788045, 40.70227086427229]",New York City Metro,Cleared: Construction on #WilliamsburgBridge WB from Brooklyn Side to Manhattan Side,2022-03-29 08:57:09+00:00,0
13,"[-73.95961981181794, 40.703476202548856]",New York City Metro,Cleared: Construction on #WilliamsburgBridge WB from Brooklyn Side to Manhattan Side,2022-03-29 08:57:09+00:00,0
14,"[-73.95926341736056, 40.70529705094093]",New York City Metro,Cleared: Construction on #WilliamsburgBridge WB from Brooklyn Side to Manhattan Side,2022-03-29 08:57:09+00:00,0
0,"[-73.72433587061094, 40.75397013211984]",New York City Metro,Cleared: Construction on #GrandCentralParkway WB at 94th Street,2022-03-29 08:57:09+00:00,0
1,"[-73.89937620915754, 40.767266256293134]",New York City Metro,Cleared: Construction on #GrandCentralParkway WB at 94th Street,2022-03-29 08:57:09+00:00,0
2,"[-73.89154919361837, 40.7663191971023]",New York City Metro,Cleared: Construction on #GrandCentralParkway WB at 94th Street,2022-03-29 08:57:09+00:00,0
3,"[-73.72681785084401, 40.75087210547469]",New York City Metro,Cleared: Construction on #GrandCentralParkway WB at 94th Street,2022-03-29 08:57:09+00:00,0
4,"[-73.71876964004107, 40.75897124172217]",New York City Metro,Cleared: Construction on #GrandCentralParkway WB at 94th Street,2022-03-29 08:57:09+00:00,0
5,"[-73.71893625433873, 40.75846302852566]",New York City Metro,Cleared: Construction on #GrandCentralParkway WB at 94th Street,2022-03-29 08:57:09+00:00,0
6,"[-73.72153021593476, 40.7563762026057]",New York City Metro,Cleared: Construction on #GrandCentralParkway WB at 94th Street,2022-03-29 08:57:09+00:00,0
7,"[-73.9050870213941, 40.7682408705861]",New York City Metro,Cleared: Construction on #GrandCentralParkway WB at 94th Street,2022-03-29 08:57:09+00:00,0
8,"[-73.77598325781234, 40.72342350786692]",New York City Metro,Cleared: Construction on #GrandCentralParkway WB at 94th Street,2022-03-29 08:57:09+00:00,0
9,"[-73.84881051385308, 40.747637446994446]",New York City Metro,Cleared: Construction on #GrandCentralParkway WB at 94th Street,2022-03-29 08:57:09+00:00,0
10,"[-73.84053562251138, 40.729723407072]",New York City Metro,Cleared: Construction on #GrandCentralParkway WB at 94th Street,2022-03-29 08:57:09+00:00,0
11,"[-73.85237527380532, 40.754663820638974]",New York City Metro,Cleared: Construction on #GrandCentralParkway WB at 94th Street,2022-03-29 08:57:09+00:00,0
12,"[-73.83495657918375, 40.721362004630215]",New York City Metro,Cleared: Construction on #GrandCentralParkway WB at 94th Street,2022-03-29 08:57:09+00:00,0
13,"[-73.78487268254305, 40.72019767023745]",New York City Metro,Cleared: Construction on #GrandCentralParkway WB at 94th Street,2022-03-29 08:57:09+00:00,0
14,"[-73.87499848546749, 40.77182083783968]",New York City Metro,Cleared: Construction on #GrandCentralParkway WB at 94th Street,2022-03-29 08:57:09+00:00,0
15,"[-73.87225849075594, 40.77159179912227]",New York City Metro,Cleared: Construction on #GrandCentralParkway WB at 94th Street,2022-03-29 08:57:09+00:00,0
16,"[-73.74849071778652, 40.73076387644312]",New York City Metro,Cleared: Construction on #GrandCentralParkway WB at 94th Street,2022-03-29 08:57:09+00:00,0
17,"[-73.88852463943813, 40.76656177337438]",New York City Metro,Cleared: Construction on #GrandCentralParkway WB at 94th Street,2022-03-29 08:57:09+00:00,0
18,"[-73.83876771271511, 40.72631422680563]",New York City Metro,Cleared: Construction on #GrandCentralParkway WB at 94th Street,2022-03-29 08:57:09+00:00,0
19,"[-73.82712963199634, 40.716106784523774]",New York City Metro,Cleared: Construction on #GrandCentralParkway WB at 94th Street,2022-03-29 08:57:09+00:00,0
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Cleared: Construction on #RFKTriboroughBridge NB from Queens Span to Bronx Span,2022-03-29 08:57:09+00:00,0
1,"[-73.92308999999995, 40.82600000000008]",New York City Metro,Cleared: Construction on #RFKTriboroughBridge NB from Queens Span to Bronx Span,2022-03-29 08:57:09+00:00,0
3,"[-73.9167306740845, 40.801859014798175]",New York City Metro,Cleared: Construction on #RFKTriboroughBridge NB from Queens Span to Bronx Span,2022-03-29 08:57:09+00:00,0
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"CLEARED CLEARED LOWER HUDSON VALLEY: Road maintenance operations: SB on I-87 at exit 7A: Incident clear, traffic normal",2022-03-29 08:52:12+00:00,0
1,"[-74.11083493573165, 40.5867000322727]",New York City Metro,"CLEARED CLEARED LOWER HUDSON VALLEY: Road maintenance operations: SB on I-87 at exit 7A: Incident clear, traffic normal",2022-03-29 08:52:12+00:00,0
2,"[-73.82762499494979, 40.716214933066205]",New York City Metro,"CLEARED CLEARED LOWER HUDSON VALLEY: Road maintenance operations: SB on I-87 at exit 7A: Incident clear, traffic normal",2022-03-29 08:52:12+00:00,0
3,"[-73.96862594083831, 40.584001455138875]",New York City Metro,"CLEARED CLEARED LOWER HUDSON VALLEY: Road maintenance operations: SB on I-87 at exit 7A: Incident clear, traffic normal",2022-03-29 08:52:12+00:00,0
0,"[-74.11083493573165, 40.5867000322727]",New York City Metro,"UPDATE CLEARED LOWER HUDSON VALLEY: Road maintenance operations: SB on I-87 at exit 7A: Incident clear, traffic normal",2022-03-29 08:47:40+00:00,0
1,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"UPDATE CLEARED LOWER HUDSON VALLEY: Road maintenance operations: SB on I-87 at exit 7A: Incident clear, traffic normal",2022-03-29 08:47:40+00:00,0
2,"[-73.82762499494979, 40.716214933066205]",New York City Metro,"UPDATE CLEARED LOWER HUDSON VALLEY: Road maintenance operations: SB on I-87 at exit 7A: Incident clear, traffic normal",2022-03-29 08:47:40+00:00,0
3,"[-73.96862594083831, 40.584001455138875]",New York City Metro,"UPDATE CLEARED LOWER HUDSON VALLEY: Road maintenance operations: SB on I-87 at exit 7A: Incident clear, traffic normal",2022-03-29 08:47:40+00:00,0
0,"[-73.99591085439246, 40.725166700991714]",New York City Metro,Updated: Construction on #M9Bus Both directions from Essex St/E Houston St to Av C/E 10 St https://t.co/Hixca2tkps,2022-03-29 08:33:21+00:00,0
1,"[-73.99200880671974, 40.72386561092727]",New York City Metro,Updated: Construction on #M9Bus Both directions from Essex St/E Houston St to Av C/E 10 St https://t.co/Hixca2tkps,2022-03-29 08:33:21+00:00,0
2,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Updated: Construction on #M9Bus Both directions from Essex St/E Houston St to Av C/E 10 St https://t.co/Hixca2tkps,2022-03-29 08:33:21+00:00,0
0,"[-73.99591085439246, 40.725166700991714]",New York City Metro,Updated: Construction on #M21Bus Both directions from E Houston St/Av C to E Houston St/Essex St https://t.co/mzfc0EOXYM,2022-03-29 08:33:21+00:00,0
1,"[-73.99200880671974, 40.72386561092727]",New York City Metro,Updated: Construction on #M21Bus Both directions from E Houston St/Av C to E Houston St/Essex St https://t.co/mzfc0EOXYM,2022-03-29 08:33:21+00:00,0
2,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Updated: Construction on #M21Bus Both directions from E Houston St/Av C to E Houston St/Essex St https://t.co/mzfc0EOXYM,2022-03-29 08:33:21+00:00,0
3,"[-73.98870418539046, 40.71758490575747]",New York City Metro,Updated: Construction on #M21Bus Both directions from E Houston St/Av C to E Houston St/Essex St https://t.co/mzfc0EOXYM,2022-03-29 08:33:21+00:00,0
4,"[-73.88101946654612, 40.67121439147723]",New York City Metro,Updated: Construction on #M21Bus Both directions from E Houston St/Av C to E Houston St/Essex St https://t.co/mzfc0EOXYM,2022-03-29 08:33:21+00:00,0
5,"[-73.87297925157637, 40.658015444298165]",New York City Metro,Updated: Construction on #M21Bus Both directions from E Houston St/Av C to E Houston St/Essex St https://t.co/mzfc0EOXYM,2022-03-29 08:33:21+00:00,0
0,"[-73.92520332050967, 40.83263706447197]",New York City Metro,".@FDNY Three Alarm Fire: E. 165th Street and Union Avenue, BX. Expect smoke and traffic delays in the area. People nearby should avoid smoke and close windows. Multilingual/ASL link: https://t.co/PosXqPHajp. #fire",2022-03-29 08:29:56+00:00,1
1,"[-74.00713999999994, 40.71455000000003]",New York City Metro,".@FDNY Three Alarm Fire: E. 165th Street and Union Avenue, BX. Expect smoke and traffic delays in the area. People nearby should avoid smoke and close windows. Multilingual/ASL link: https://t.co/PosXqPHajp. #fire",2022-03-29 08:29:56+00:00,1
1,"[-73.99833833543869, 40.691383195686484]",New York City Metro,Cleared: Construction on #I278 EB from Union Street to Exit 27 - Atlantic Avenue,2022-03-29 08:29:16+00:00,0
0,"[-73.99591085439246, 40.725166700991714]",New York City Metro,Cleared: Construction on #M21Bus Both directions from E Houston St/Av C to E Houston St/Essex St,2022-03-29 08:29:16+00:00,0
1,"[-73.99200880671974, 40.72386561092727]",New York City Metro,Cleared: Construction on #M21Bus Both directions from E Houston St/Av C to E Houston St/Essex St,2022-03-29 08:29:16+00:00,0
2,"[-73.98870418539046, 40.71758490575747]",New York City Metro,Cleared: Construction on #M21Bus Both directions from E Houston St/Av C to E Houston St/Essex St,2022-03-29 08:29:16+00:00,0
3,"[-73.88101946654612, 40.67121439147723]",New York City Metro,Cleared: Construction on #M21Bus Both directions from E Houston St/Av C to E Houston St/Essex St,2022-03-29 08:29:16+00:00,0
4,"[-73.87297925157637, 40.658015444298165]",New York City Metro,Cleared: Construction on #M21Bus Both directions from E Houston St/Av C to E Houston St/Essex St,2022-03-29 08:29:16+00:00,0
5,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Cleared: Construction on #M21Bus Both directions from E Houston St/Av C to E Houston St/Essex St,2022-03-29 08:29:16+00:00,0
0,"[-73.99591085439246, 40.725166700991714]",New York City Metro,Cleared: Construction on #M9Bus Both directions from Essex St/E Houston St to Av C/E 10 St,2022-03-29 08:29:15+00:00,0
1,"[-73.99200880671974, 40.72386561092727]",New York City Metro,Cleared: Construction on #M9Bus Both directions from Essex St/E Houston St to Av C/E 10 St,2022-03-29 08:29:15+00:00,0
2,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Cleared: Construction on #M9Bus Both directions from Essex St/E Houston St to Av C/E 10 St,2022-03-29 08:29:15+00:00,0
0,"[-74.02057337459621, 40.72730833838049]",New York City Metro,Cleared: Construction on #HollandTunnel WB from New York Side to New Jersey Side,2022-03-29 08:01:57+00:00,0
1,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Cleared: Construction on #HollandTunnel WB from New York Side to New Jersey Side,2022-03-29 08:01:57+00:00,0
5,"[-73.76774032656859, 40.608728948952134]",New York City Metro,Cleared: Construction on #HollandTunnel WB from New York Side to New Jersey Side,2022-03-29 08:01:57+00:00,0
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,LOWER HUDSON VALLEY: Road maintenance operations: SB on I-87 at exit 7A: Exit ramp closed seek alternate routes,2022-03-29 08:01:16+00:00,2
1,"[-74.11083493573165, 40.5867000322727]",New York City Metro,LOWER HUDSON VALLEY: Road maintenance operations: SB on I-87 at exit 7A: Exit ramp closed seek alternate routes,2022-03-29 08:01:16+00:00,2
2,"[-73.82762499494979, 40.716214933066205]",New York City Metro,LOWER HUDSON VALLEY: Road maintenance operations: SB on I-87 at exit 7A: Exit ramp closed seek alternate routes,2022-03-29 08:01:16+00:00,2
3,"[-73.96862594083831, 40.584001455138875]",New York City Metro,LOWER HUDSON VALLEY: Road maintenance operations: SB on I-87 at exit 7A: Exit ramp closed seek alternate routes,2022-03-29 08:01:16+00:00,2
0,"[-74.11083493573165, 40.5867000322727]",New York City Metro,LOWER HUDSON VALLEY: Road maintenance operations: SB on I-87 at exit 7A: Exit ramp closed,2022-03-29 07:47:12+00:00,2
1,"[-74.00713999999994, 40.71455000000003]",New York City Metro,LOWER HUDSON VALLEY: Road maintenance operations: SB on I-87 at exit 7A: Exit ramp closed,2022-03-29 07:47:12+00:00,2
2,"[-73.82762499494979, 40.716214933066205]",New York City Metro,LOWER HUDSON VALLEY: Road maintenance operations: SB on I-87 at exit 7A: Exit ramp closed,2022-03-29 07:47:12+00:00,2
3,"[-73.96862594083831, 40.584001455138875]",New York City Metro,LOWER HUDSON VALLEY: Road maintenance operations: SB on I-87 at exit 7A: Exit ramp closed,2022-03-29 07:47:12+00:00,2
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Construction on #I278 EB from Union Street to Exit 27 - Atlantic Avenue https://t.co/xhzVoVMA0z,2022-03-29 07:34:33+00:00,1
2,"[-73.99951536309833, 40.69020874183959]",New York City Metro,Construction on #I278 EB from Union Street to Exit 27 - Atlantic Avenue https://t.co/xhzVoVMA0z,2022-03-29 07:34:33+00:00,1
3,"[-73.92952688140933, 40.78638918981738]",New York City Metro,Construction on #I278 EB from Union Street to Exit 27 - Atlantic Avenue https://t.co/xhzVoVMA0z,2022-03-29 07:34:33+00:00,1
4,"[-73.9131074535431, 40.76957664788797]",New York City Metro,Construction on #I278 EB from Union Street to Exit 27 - Atlantic Avenue https://t.co/xhzVoVMA0z,2022-03-29 07:34:33+00:00,1
5,"[-73.91745183746504, 40.77062861343943]",New York City Metro,Construction on #I278 EB from Union Street to Exit 27 - Atlantic Avenue https://t.co/xhzVoVMA0z,2022-03-29 07:34:33+00:00,1
6,"[-73.89523182024291, 40.743738112468286]",New York City Metro,Construction on #I278 EB from Union Street to Exit 27 - Atlantic Avenue https://t.co/xhzVoVMA0z,2022-03-29 07:34:33+00:00,1
7,"[-73.92867694226139, 40.72764873156824]",New York City Metro,Construction on #I278 EB from Union Street to Exit 27 - Atlantic Avenue https://t.co/xhzVoVMA0z,2022-03-29 07:34:33+00:00,1
8,"[-73.91202900548177, 40.80452641138531]",New York City Metro,Construction on #I278 EB from Union Street to Exit 27 - Atlantic Avenue https://t.co/xhzVoVMA0z,2022-03-29 07:34:33+00:00,1
9,"[-73.83906261320435, 40.82879908178065]",New York City Metro,Construction on #I278 EB from Union Street to Exit 27 - Atlantic Avenue https://t.co/xhzVoVMA0z,2022-03-29 07:34:33+00:00,1
10,"[-73.89847317657556, 40.812572546372834]",New York City Metro,Construction on #I278 EB from Union Street to Exit 27 - Atlantic Avenue https://t.co/xhzVoVMA0z,2022-03-29 07:34:33+00:00,1
11,"[-73.88906648707307, 40.821040322505915]",New York City Metro,Construction on #I278 EB from Union Street to Exit 27 - Atlantic Avenue https://t.co/xhzVoVMA0z,2022-03-29 07:34:33+00:00,1
12,"[-73.8702373306109, 40.82461501075457]",New York City Metro,Construction on #I278 EB from Union Street to Exit 27 - Atlantic Avenue https://t.co/xhzVoVMA0z,2022-03-29 07:34:33+00:00,1
13,"[-73.9982249047599, 40.671430030218986]",New York City Metro,Construction on #I278 EB from Union Street to Exit 27 - Atlantic Avenue https://t.co/xhzVoVMA0z,2022-03-29 07:34:33+00:00,1
14,"[-73.99867070244603, 40.6721365824259]",New York City Metro,Construction on #I278 EB from Union Street to Exit 27 - Atlantic Avenue https://t.co/xhzVoVMA0z,2022-03-29 07:34:33+00:00,1
15,"[-74.0273026275116, 40.61460991672442]",New York City Metro,Construction on #I278 EB from Union Street to Exit 27 - Atlantic Avenue https://t.co/xhzVoVMA0z,2022-03-29 07:34:33+00:00,1
