,Coords,City,Tweet,Timestamp
13,"[-73.92538190730292, 40.706332676474545]",New York City Metro,The inbound #GowanusExpressway/eastbound #BQE is snarled from Prospect Expressway to Atlantic Avenue. The westbound side is tied up from Flushing Avenue to Atlantic Avenue. @1010WINS @NYC_DOT https://t.co/0CvLauGR6S,2022-02-21 23:55:34+00:00
14,"[-73.93694662236284, 40.70189849123265]",New York City Metro,The inbound #GowanusExpressway/eastbound #BQE is snarled from Prospect Expressway to Atlantic Avenue. The westbound side is tied up from Flushing Avenue to Atlantic Avenue. @1010WINS @NYC_DOT https://t.co/0CvLauGR6S,2022-02-21 23:55:34+00:00
15,"[-73.97997994851049, 40.69821886088396]",New York City Metro,The inbound #GowanusExpressway/eastbound #BQE is snarled from Prospect Expressway to Atlantic Avenue. The westbound side is tied up from Flushing Avenue to Atlantic Avenue. @1010WINS @NYC_DOT https://t.co/0CvLauGR6S,2022-02-21 23:55:34+00:00
16,"[-73.89031992940713, 40.67666004443386]",New York City Metro,The inbound #GowanusExpressway/eastbound #BQE is snarled from Prospect Expressway to Atlantic Avenue. The westbound side is tied up from Flushing Avenue to Atlantic Avenue. @1010WINS @NYC_DOT https://t.co/0CvLauGR6S,2022-02-21 23:55:34+00:00
17,"[-73.89404749292095, 40.675948880063004]",New York City Metro,The inbound #GowanusExpressway/eastbound #BQE is snarled from Prospect Expressway to Atlantic Avenue. The westbound side is tied up from Flushing Avenue to Atlantic Avenue. @1010WINS @NYC_DOT https://t.co/0CvLauGR6S,2022-02-21 23:55:34+00:00
18,"[-73.96884219589143, 40.69775416008985]",New York City Metro,The inbound #GowanusExpressway/eastbound #BQE is snarled from Prospect Expressway to Atlantic Avenue. The westbound side is tied up from Flushing Avenue to Atlantic Avenue. @1010WINS @NYC_DOT https://t.co/0CvLauGR6S,2022-02-21 23:55:34+00:00
19,"[-73.97900542068727, 40.68466025500611]",New York City Metro,The inbound #GowanusExpressway/eastbound #BQE is snarled from Prospect Expressway to Atlantic Avenue. The westbound side is tied up from Flushing Avenue to Atlantic Avenue. @1010WINS @NYC_DOT https://t.co/0CvLauGR6S,2022-02-21 23:55:34+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Trouble receiving verification email when signing up with Trump’s new #TruthSocial ?  Could Google be throttling or outright blocking email traffic from the Truth server? 🤔 https://t.co/nSQWmPDasG,2022-02-21 23:53:59+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,It's going to get a lot tougher to drive across Paris as through-traffic will be banned in the city's core by 2024 https://t.co/Isxq59vNK0 https://t.co/CyZHQgqnFm,2022-02-21 23:52:23+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,This boy said the word help is foreign to you huh. I said yes. Why am I helping you with my gift. Go my in traffic,2022-02-21 23:50:18+00:00
0,"[-73.92949910604865, 40.80073892658418]",New York City Metro,HUDSON VALLEY: Slow traffic: SB on I-87 exit 18-exit 16: Stop and go traffic,2022-02-21 23:47:12+00:00
1,"[-73.93134898579768, 40.794380060767]",New York City Metro,HUDSON VALLEY: Slow traffic: SB on I-87 exit 18-exit 16: Stop and go traffic,2022-02-21 23:47:12+00:00
2,"[-73.93407991804838, 40.86260502266819]",New York City Metro,HUDSON VALLEY: Slow traffic: SB on I-87 exit 18-exit 16: Stop and go traffic,2022-02-21 23:47:12+00:00
3,"[-73.92393531494199, 40.73554495903179]",New York City Metro,HUDSON VALLEY: Slow traffic: SB on I-87 exit 18-exit 16: Stop and go traffic,2022-02-21 23:47:12+00:00
4,"[-73.81280485473239, 40.71577166641775]",New York City Metro,HUDSON VALLEY: Slow traffic: SB on I-87 exit 18-exit 16: Stop and go traffic,2022-02-21 23:47:12+00:00
5,"[-73.90195992025637, 40.72620004682159]",New York City Metro,HUDSON VALLEY: Slow traffic: SB on I-87 exit 18-exit 16: Stop and go traffic,2022-02-21 23:47:12+00:00
6,"[-73.79375021183613, 40.71853026134311]",New York City Metro,HUDSON VALLEY: Slow traffic: SB on I-87 exit 18-exit 16: Stop and go traffic,2022-02-21 23:47:12+00:00
7,"[-73.82293650161978, 40.78930232297752]",New York City Metro,HUDSON VALLEY: Slow traffic: SB on I-87 exit 18-exit 16: Stop and go traffic,2022-02-21 23:47:12+00:00
8,"[-73.8358799292873, 40.8216500379246]",New York City Metro,HUDSON VALLEY: Slow traffic: SB on I-87 exit 18-exit 16: Stop and go traffic,2022-02-21 23:47:12+00:00
9,"[-73.91727593376179, 40.88146722516251]",New York City Metro,HUDSON VALLEY: Slow traffic: SB on I-87 exit 18-exit 16: Stop and go traffic,2022-02-21 23:47:12+00:00
10,"[-74.02199357688376, 40.62086464194231]",New York City Metro,HUDSON VALLEY: Slow traffic: SB on I-87 exit 18-exit 16: Stop and go traffic,2022-02-21 23:47:12+00:00
11,"[-74.03056250102814, 40.61121692344566]",New York City Metro,HUDSON VALLEY: Slow traffic: SB on I-87 exit 18-exit 16: Stop and go traffic,2022-02-21 23:47:12+00:00
12,"[-74.02891180886922, 40.61279048568474]",New York City Metro,HUDSON VALLEY: Slow traffic: SB on I-87 exit 18-exit 16: Stop and go traffic,2022-02-21 23:47:12+00:00
13,"[-74.00713999999994, 40.71455000000003]",New York City Metro,HUDSON VALLEY: Slow traffic: SB on I-87 exit 18-exit 16: Stop and go traffic,2022-02-21 23:47:12+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"the most important bit is that i wouldn't tell a single person about it and have the entire construction crew killed by poisoning the drinks at the post build party

then cameras and motion detectors around the perimeter of thick forest &amp; the railroad and stock up on guns",2022-02-21 23:46:58+00:00
1,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Portfolio Construction Matters by CFM -&gt; https://t.co/4gpRQvU9jM,2022-02-21 23:44:06+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"NYT doesn’t want people playing OG Wordle that they had downloaded or still open in a tab, they want the site traffic and data points they get when someone opens their site to play Wordle. So they made it impossible to play the OG version.",2022-02-21 23:44:01+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,@TBeaucoupe @RossKneeDeep And as a police officer in NY probable cause does not mean that you are required by law to tell the person for the stop. It simply means you need to have witnessed a traffic infraction so let’s stick to laws that require you to tell the offender why you stopped them.,2022-02-21 23:43:00+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Exclusive: a forthcoming bill from @ChrisMarteNYC would bar grocery apps from advertising 15 minute delivery times. He says they incentivize delivery workers to break traffic laws and put themselves and pedestrians in danger. https://t.co/29SqQBmqEB via @nypost,2022-02-21 23:39:58+00:00
1,"[-74.00713999999994, 40.71455000000003]",New York City Metro,@gohomejasmin Traffic?,2022-02-21 23:35:29+00:00
3,"[-73.89643778763276, 40.71029059983549]",New York City Metro,@gohomejasmin Traffic?,2022-02-21 23:35:29+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Spiritual Mist. This is a shot from my first construction site climb ever. I met this man near the top of the site &amp; after chatting went to shoot some scenes with him. This is one of my favorite moments captured. His name was Justin &amp; his free spirit always stuck with me https://t.co/UEngBc58xW,2022-02-21 23:33:09+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"#NYCDOT #NYCASP Alternate Side of the Street Parking Rules are back in effect for tomorrow (Tuesday, February 22nd) citywide. @NYC_DOT @1010WINS https://t.co/dj4hIZuNim",2022-02-21 23:29:19+00:00
0,"[-73.92945693593006, 40.799612393250044]",New York City Metro,HUDSON VALLEY: Vehicle on fire: NB on I-87 exit 16-exit 17: Right lane blocked,2022-02-21 23:28:00+00:00
1,"[-73.93134898579768, 40.794380060767]",New York City Metro,HUDSON VALLEY: Vehicle on fire: NB on I-87 exit 16-exit 17: Right lane blocked,2022-02-21 23:28:00+00:00
2,"[-73.93066835397232, 40.86976234316364]",New York City Metro,HUDSON VALLEY: Vehicle on fire: NB on I-87 exit 16-exit 17: Right lane blocked,2022-02-21 23:28:00+00:00
3,"[-73.93407991804838, 40.86260502266819]",New York City Metro,HUDSON VALLEY: Vehicle on fire: NB on I-87 exit 16-exit 17: Right lane blocked,2022-02-21 23:28:00+00:00
4,"[-73.93111928211157, 40.86680047574858]",New York City Metro,HUDSON VALLEY: Vehicle on fire: NB on I-87 exit 16-exit 17: Right lane blocked,2022-02-21 23:28:00+00:00
5,"[-73.84420729756118, 40.6646656301497]",New York City Metro,HUDSON VALLEY: Vehicle on fire: NB on I-87 exit 16-exit 17: Right lane blocked,2022-02-21 23:28:00+00:00
6,"[-73.92393531494199, 40.73554495903179]",New York City Metro,HUDSON VALLEY: Vehicle on fire: NB on I-87 exit 16-exit 17: Right lane blocked,2022-02-21 23:28:00+00:00
7,"[-73.82405206649902, 40.793558123653504]",New York City Metro,HUDSON VALLEY: Vehicle on fire: NB on I-87 exit 16-exit 17: Right lane blocked,2022-02-21 23:28:00+00:00
8,"[-73.82358992184679, 40.79174635503255]",New York City Metro,HUDSON VALLEY: Vehicle on fire: NB on I-87 exit 16-exit 17: Right lane blocked,2022-02-21 23:28:00+00:00
9,"[-73.7927598572705, 40.71921613047106]",New York City Metro,HUDSON VALLEY: Vehicle on fire: NB on I-87 exit 16-exit 17: Right lane blocked,2022-02-21 23:28:00+00:00
10,"[-73.81280485473239, 40.71577166641775]",New York City Metro,HUDSON VALLEY: Vehicle on fire: NB on I-87 exit 16-exit 17: Right lane blocked,2022-02-21 23:28:00+00:00
11,"[-73.82293650161978, 40.78930232297752]",New York City Metro,HUDSON VALLEY: Vehicle on fire: NB on I-87 exit 16-exit 17: Right lane blocked,2022-02-21 23:28:00+00:00
12,"[-74.02784717843637, 40.61368764153471]",New York City Metro,HUDSON VALLEY: Vehicle on fire: NB on I-87 exit 16-exit 17: Right lane blocked,2022-02-21 23:28:00+00:00
13,"[-74.03056250102814, 40.61121692344566]",New York City Metro,HUDSON VALLEY: Vehicle on fire: NB on I-87 exit 16-exit 17: Right lane blocked,2022-02-21 23:28:00+00:00
14,"[-74.02891180886922, 40.61279048568474]",New York City Metro,HUDSON VALLEY: Vehicle on fire: NB on I-87 exit 16-exit 17: Right lane blocked,2022-02-21 23:28:00+00:00
15,"[-74.0246507998167, 40.618504505756036]",New York City Metro,HUDSON VALLEY: Vehicle on fire: NB on I-87 exit 16-exit 17: Right lane blocked,2022-02-21 23:28:00+00:00
16,"[-74.00713999999994, 40.71455000000003]",New York City Metro,HUDSON VALLEY: Vehicle on fire: NB on I-87 exit 16-exit 17: Right lane blocked,2022-02-21 23:28:00+00:00
1,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"Road Rage USA, Driving Fails &amp; Bad Drivers Compilation 2021 (Car Crashes!) #83 https://t.co/yVS2me4qbe",2022-02-21 23:20:11+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"@LindseyGrahamSC The tag team of Trump &amp; Putin is 100% evident and their effort to work in concert to destroy America's political system is in full affect. What's next, hackers going after air traffic control systems and shutting down the country? We're at war and an ex US President is our enemy. https://t.co/HTKj90qKh7",2022-02-21 23:15:20+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"@SoBendito Makes sense, but is this just a problem with public projects? No doubt private sector does things cheaper but I feel like it’s shoddy construction all around",2022-02-21 23:13:01+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Nah I’m crying. She said they will sh**t you in traffic,2022-02-21 23:07:21+00:00
1,"[-73.89643778763276, 40.71029059983549]",New York City Metro,Nah I’m crying. She said they will sh**t you in traffic,2022-02-21 23:07:21+00:00
10,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"@brooklyn_gohard oh i know, he needs to go be the face of IMPACT. Instead he is stuck in Canada working construction.",2022-02-21 23:03:02+00:00
11,"[-73.9440836894869, 40.678784709330245]",New York City Metro,"@brooklyn_gohard oh i know, he needs to go be the face of IMPACT. Instead he is stuck in Canada working construction.",2022-02-21 23:03:02+00:00
1,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"@w42st @StreetsblogNYC @Chekpeds @ebottcher It's scary to see how often cars pull into the bike lane to pass a few blocks North, when traffic gets backed up for the tunnel. Very dangerous.",2022-02-21 22:59:08+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"reached out to a university IT department because the project i work on is blocked on their network, and a student needs it for their research. their explanation is that the student must have been using the guest network, which... blocks HTTPS traffic?",2022-02-21 22:58:50+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,@AmazonHelp Do you really? This has nothing to do about your website. This has to do with your drivers continually endangering NYC cyclist lives by parking in bike lanes sending cycling into oncoming traffic. Do better.,2022-02-21 22:56:01+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Our Construction Loans provide builders and investors the financing they need for ground-up construction and land acquisition https://t.co/HGrhaFF7lA Building 1-5 properties at a time #NationalPrivateLending #Chicago #Miami #NewYork #LosAngeles #Houston #Atlanta #nationwide #Wa… https://t.co/geA843DqQp,2022-02-21 22:55:48+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"Traffic is heavy but moving on #GrandCentralParkway heading to and from the #RFKBridge. The bridge is moving well into Queens, the Bronx, and Manhattan, with lighter than normal traffic on this Presidents' Day. @1010WINS @MTA https://t.co/BohCNCUPPI",2022-02-21 22:48:32+00:00
1,"[-73.82998999999995, 40.714000000000055]",New York City Metro,"Traffic is heavy but moving on #GrandCentralParkway heading to and from the #RFKBridge. The bridge is moving well into Queens, the Bronx, and Manhattan, with lighter than normal traffic on this Presidents' Day. @1010WINS @MTA https://t.co/BohCNCUPPI",2022-02-21 22:48:32+00:00
2,"[-73.92308999999995, 40.82600000000008]",New York City Metro,"Traffic is heavy but moving on #GrandCentralParkway heading to and from the #RFKBridge. The bridge is moving well into Queens, the Bronx, and Manhattan, with lighter than normal traffic on this Presidents' Day. @1010WINS @MTA https://t.co/BohCNCUPPI",2022-02-21 22:48:32+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"@TheDanaWeiss @atensnut The most likely case is that they have around 1,000,000 people (not exaggerating) attempting to create an account and join in the course of 12 hours… no server can handle that kind of traffic in early development stages. Rent free…",2022-02-21 22:48:21+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,What a construction warrior!! On point glowing 🔥🔥🔥 https://t.co/C9fUEbGtoQ,2022-02-21 22:45:18+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"In #FairfieldCounty, southbound 95 is jammed into Exit 17 in #Norwalk where a car broke down in the left lane. @1010WINS @CTDOT_District3 https://t.co/tevk91PKVV",2022-02-21 22:44:45+00:00
1,"[-73.92945693593006, 40.799612393250044]",New York City Metro,"In #FairfieldCounty, southbound 95 is jammed into Exit 17 in #Norwalk where a car broke down in the left lane. @1010WINS @CTDOT_District3 https://t.co/tevk91PKVV",2022-02-21 22:44:45+00:00
2,"[-73.93066835397232, 40.86976234316364]",New York City Metro,"In #FairfieldCounty, southbound 95 is jammed into Exit 17 in #Norwalk where a car broke down in the left lane. @1010WINS @CTDOT_District3 https://t.co/tevk91PKVV",2022-02-21 22:44:45+00:00
3,"[-73.93111928211157, 40.86680047574858]",New York City Metro,"In #FairfieldCounty, southbound 95 is jammed into Exit 17 in #Norwalk where a car broke down in the left lane. @1010WINS @CTDOT_District3 https://t.co/tevk91PKVV",2022-02-21 22:44:45+00:00
4,"[-73.84420729756118, 40.6646656301497]",New York City Metro,"In #FairfieldCounty, southbound 95 is jammed into Exit 17 in #Norwalk where a car broke down in the left lane. @1010WINS @CTDOT_District3 https://t.co/tevk91PKVV",2022-02-21 22:44:45+00:00
5,"[-73.82405206649902, 40.793558123653504]",New York City Metro,"In #FairfieldCounty, southbound 95 is jammed into Exit 17 in #Norwalk where a car broke down in the left lane. @1010WINS @CTDOT_District3 https://t.co/tevk91PKVV",2022-02-21 22:44:45+00:00
6,"[-73.82358992184679, 40.79174635503255]",New York City Metro,"In #FairfieldCounty, southbound 95 is jammed into Exit 17 in #Norwalk where a car broke down in the left lane. @1010WINS @CTDOT_District3 https://t.co/tevk91PKVV",2022-02-21 22:44:45+00:00
7,"[-73.7927598572705, 40.71921613047106]",New York City Metro,"In #FairfieldCounty, southbound 95 is jammed into Exit 17 in #Norwalk where a car broke down in the left lane. @1010WINS @CTDOT_District3 https://t.co/tevk91PKVV",2022-02-21 22:44:45+00:00
8,"[-74.02784717843637, 40.61368764153471]",New York City Metro,"In #FairfieldCounty, southbound 95 is jammed into Exit 17 in #Norwalk where a car broke down in the left lane. @1010WINS @CTDOT_District3 https://t.co/tevk91PKVV",2022-02-21 22:44:45+00:00
9,"[-74.0246507998167, 40.618504505756036]",New York City Metro,"In #FairfieldCounty, southbound 95 is jammed into Exit 17 in #Norwalk where a car broke down in the left lane. @1010WINS @CTDOT_District3 https://t.co/tevk91PKVV",2022-02-21 22:44:45+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,@NoCongestionTax They do it in traffic too,2022-02-21 22:44:14+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"@nypost Delivery bicycles are a danger to NYC pedestrians. They speed on sidewalks and their riders ignore all traffic signs, including traffic lights;.",2022-02-21 22:44:10+00:00
0,"[-74.00503416841346, 40.76045204496255]",New York City Metro,I don’t do well in stand still traffic in the Lincoln tunnel. 😬,2022-02-21 22:41:01+00:00
1,"[-73.99672976068851, 40.757037110103134]",New York City Metro,I don’t do well in stand still traffic in the Lincoln tunnel. 😬,2022-02-21 22:41:01+00:00
2,"[-74.00713999999994, 40.71455000000003]",New York City Metro,I don’t do well in stand still traffic in the Lincoln tunnel. 😬,2022-02-21 22:41:01+00:00
4,"[-73.87807999999995, 40.90758000000005]",New York City Metro,I don’t do well in stand still traffic in the Lincoln tunnel. 😬,2022-02-21 22:41:01+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,@FPWellman Hell hath no fury like a NY’r stuck in Manhattan traffic. I dare them.,2022-02-21 22:37:45+00:00
0,"[-73.83890999999994, 40.88867000000005]",New York City Metro,"“MBK helps me to help someone if they are feeling down. I would like to work in the construction field in the future.” -Isiah Grade 7, Edenwald School, Mount Pleasant Cottage School UFSD #MyHistoryMyFuture #NYSMBK #BlackHistoryMonth @NYSEDNews  @NYSMBK https://t.co/U3zZdeBw8S",2022-02-21 22:37:01+00:00
1,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"“MBK helps me to help someone if they are feeling down. I would like to work in the construction field in the future.” -Isiah Grade 7, Edenwald School, Mount Pleasant Cottage School UFSD #MyHistoryMyFuture #NYSMBK #BlackHistoryMonth @NYSEDNews  @NYSMBK https://t.co/U3zZdeBw8S",2022-02-21 22:37:01+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"In #NassauCounty, the southbound #SeafordOysterBayExpressway has all lanes closed at Sunrise Highway with a serious accident. @1010WINS @511nyLongIsland https://t.co/XoOAsjL9jS",2022-02-21 22:34:10+00:00
2,"[-73.73932606040253, 40.66528006022111]",New York City Metro,"In #NassauCounty, the southbound #SeafordOysterBayExpressway has all lanes closed at Sunrise Highway with a serious accident. @1010WINS @511nyLongIsland https://t.co/XoOAsjL9jS",2022-02-21 22:34:10+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"I saw a construction company truck that said ""Shawn Tripp"" and I can't help imagining an evil twin/bizarro world @supershayne doing construction in upstate NY 🤣🤣🤯",2022-02-21 22:33:48+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"Open borders means more overcrowding in the US, more traffic, more congestion, more housing, more urban sprawl, more ecological pollution, more people fighting for whatever scraps are left. The wealthy liberal elites will not be immune from this. It will find you.",2022-02-21 22:31:14+00:00
1,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"SIM8, SIM8X, SIM22, SIM23, SIM24, SIM25 and SIM26 buses are running with delays due to heavy traffic in the Lincoln Tunnel.",2022-02-21 22:22:15+00:00
0,"[-73.9416358459193, 40.71385197052509]",New York City Metro,Updated: Construction on #B38Bus EB at Kossuth Pl/Bushwick Av https://t.co/v89mmphdxZ,2022-02-21 22:21:40+00:00
1,"[-73.93861456011182, 40.70407198752984]",New York City Metro,Updated: Construction on #B38Bus EB at Kossuth Pl/Bushwick Av https://t.co/v89mmphdxZ,2022-02-21 22:21:40+00:00
2,"[-73.92400784703314, 40.69280970987073]",New York City Metro,Updated: Construction on #B38Bus EB at Kossuth Pl/Bushwick Av https://t.co/v89mmphdxZ,2022-02-21 22:21:40+00:00
3,"[-73.90921220579402, 40.6844181554149]",New York City Metro,Updated: Construction on #B38Bus EB at Kossuth Pl/Bushwick Av https://t.co/v89mmphdxZ,2022-02-21 22:21:40+00:00
4,"[-73.91921999999994, 40.69360000000006]",New York City Metro,Updated: Construction on #B38Bus EB at Kossuth Pl/Bushwick Av https://t.co/v89mmphdxZ,2022-02-21 22:21:40+00:00
5,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Updated: Construction on #B38Bus EB at Kossuth Pl/Bushwick Av https://t.co/v89mmphdxZ,2022-02-21 22:21:40+00:00
6,"[-73.92725806717067, 40.69326473842568]",New York City Metro,Updated: Construction on #B38Bus EB at Kossuth Pl/Bushwick Av https://t.co/v89mmphdxZ,2022-02-21 22:21:40+00:00
8,"[-73.88180808291548, 40.87997561637536]",New York City Metro,Updated: Construction on #B38Bus EB at Kossuth Pl/Bushwick Av https://t.co/v89mmphdxZ,2022-02-21 22:21:40+00:00
9,"[-73.92715990260577, 40.693460060606455]",New York City Metro,Updated: Construction on #B38Bus EB at Kossuth Pl/Bushwick Av https://t.co/v89mmphdxZ,2022-02-21 22:21:40+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Good &amp; Bad Drivers: Car Crash Compilation – 313 [USA &amp; Canada Only] https://t.co/4GwiZZbRJo,2022-02-21 22:18:41+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"There is an important question you should be asking on #EmployeeEngagement surveys: What is your biggest roadblock? If you can help employees clear the biggest obstacle in their way, their engagement and productivity should skyrocket. https://t.co/aC9wIy9oab https://t.co/Fsp9Po4VdE",2022-02-21 22:15:08+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"Is It Possible to Have Too Much Web Traffic?.
  https://t.co/rDQ4B3WVcP https://t.co/29RLlPJccL",2022-02-21 22:07:49+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"And this traffic light coalition in Germany is absolutely pathetic too!!!

Just astronomically weak and inefficient!!!",2022-02-21 22:06:17+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Learning Goal: I’m working on a construction project and need guidance to help m https://t.co/gu79YA2Qjl,2022-02-21 22:01:47+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"@RossKneeDeep Why oh why don't the unwise get this: Cops want you to resist, then they can use any force under the Sun. Outsmart them and call their bluff by giving them the info, then you've deprived them of their trump card-force. Given, traffic stops are racially motivated. Who disagrees? https://t.co/0rB4lQ4IuW",2022-02-21 22:01:07+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"@strokehaver @ErnestBorgTen @mazbrakin @sssabriiiinaaa No one is arguing for less energy-efficient construction, just about making cement less carbon intensive.  Electrification (hydrogen?) instead of coal-fired blast furnaces, messing with clinker, etc.  And making it more expensive would reduce waste.",2022-02-21 22:00:23+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,#MakeMoneyOnline #ResidualIncome Clone all these ultra powerful generating traffic strategies to grab boundless possible customers to earnestly reach out to regarding the network marketing business https://t.co/LCeKisH6YS https://t.co/YhUfrPlpMX,2022-02-21 21:59:10+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"While the ultimate goal for any #ecommerce business is to increase their #website #traffic, it appears to be a little more complicated than that. Read more here #printondemand #scalewithGotoen #fulfillment #supplychain #onlineshopping #optimization #seo https://t.co/GjZm6f8nlk",2022-02-21 21:58:05+00:00
0,"[-74.03708747088568, 40.61610047334776]",New York City Metro,"In #Manhattan, northbound #HenryHudsonParkway has delays from 72nd Street to 96th Street with a minor accident in one lane. @1010WINS @NYC_DOT https://t.co/NSpAUTwahF",2022-02-21 21:50:30+00:00
2,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"In #Manhattan, northbound #HenryHudsonParkway has delays from 72nd Street to 96th Street with a minor accident in one lane. @1010WINS @NYC_DOT https://t.co/NSpAUTwahF",2022-02-21 21:50:30+00:00
3,"[-73.89720412366647, 40.768555100370996]",New York City Metro,"In #Manhattan, northbound #HenryHudsonParkway has delays from 72nd Street to 96th Street with a minor accident in one lane. @1010WINS @NYC_DOT https://t.co/NSpAUTwahF",2022-02-21 21:50:30+00:00
4,"[-73.87921453497883, 40.70446665640947]",New York City Metro,"In #Manhattan, northbound #HenryHudsonParkway has delays from 72nd Street to 96th Street with a minor accident in one lane. @1010WINS @NYC_DOT https://t.co/NSpAUTwahF",2022-02-21 21:50:30+00:00
5,"[-73.84099924606724, 40.676209870094794]",New York City Metro,"In #Manhattan, northbound #HenryHudsonParkway has delays from 72nd Street to 96th Street with a minor accident in one lane. @1010WINS @NYC_DOT https://t.co/NSpAUTwahF",2022-02-21 21:50:30+00:00
6,"[-73.84665582686328, 40.68778980980039]",New York City Metro,"In #Manhattan, northbound #HenryHudsonParkway has delays from 72nd Street to 96th Street with a minor accident in one lane. @1010WINS @NYC_DOT https://t.co/NSpAUTwahF",2022-02-21 21:50:30+00:00
7,"[-73.89306609829819, 40.74360620971014]",New York City Metro,"In #Manhattan, northbound #HenryHudsonParkway has delays from 72nd Street to 96th Street with a minor accident in one lane. @1010WINS @NYC_DOT https://t.co/NSpAUTwahF",2022-02-21 21:50:30+00:00
8,"[-73.87325924677377, 40.76265007804983]",New York City Metro,"In #Manhattan, northbound #HenryHudsonParkway has delays from 72nd Street to 96th Street with a minor accident in one lane. @1010WINS @NYC_DOT https://t.co/NSpAUTwahF",2022-02-21 21:50:30+00:00
9,"[-73.89394565696959, 40.75062393216753]",New York City Metro,"In #Manhattan, northbound #HenryHudsonParkway has delays from 72nd Street to 96th Street with a minor accident in one lane. @1010WINS @NYC_DOT https://t.co/NSpAUTwahF",2022-02-21 21:50:30+00:00
10,"[-73.89487061564738, 40.75563997796569]",New York City Metro,"In #Manhattan, northbound #HenryHudsonParkway has delays from 72nd Street to 96th Street with a minor accident in one lane. @1010WINS @NYC_DOT https://t.co/NSpAUTwahF",2022-02-21 21:50:30+00:00
11,"[-73.84899716636984, 40.69325088237614]",New York City Metro,"In #Manhattan, northbound #HenryHudsonParkway has delays from 72nd Street to 96th Street with a minor accident in one lane. @1010WINS @NYC_DOT https://t.co/NSpAUTwahF",2022-02-21 21:50:30+00:00
12,"[-73.88323873282908, 40.71634434995982]",New York City Metro,"In #Manhattan, northbound #HenryHudsonParkway has delays from 72nd Street to 96th Street with a minor accident in one lane. @1010WINS @NYC_DOT https://t.co/NSpAUTwahF",2022-02-21 21:50:30+00:00
13,"[-73.88688588977385, 40.72219462226181]",New York City Metro,"In #Manhattan, northbound #HenryHudsonParkway has delays from 72nd Street to 96th Street with a minor accident in one lane. @1010WINS @NYC_DOT https://t.co/NSpAUTwahF",2022-02-21 21:50:30+00:00
14,"[-73.87216045660406, 40.75661049640439]",New York City Metro,"In #Manhattan, northbound #HenryHudsonParkway has delays from 72nd Street to 96th Street with a minor accident in one lane. @1010WINS @NYC_DOT https://t.co/NSpAUTwahF",2022-02-21 21:50:30+00:00
15,"[-73.89233892293359, 40.72942956028694]",New York City Metro,"In #Manhattan, northbound #HenryHudsonParkway has delays from 72nd Street to 96th Street with a minor accident in one lane. @1010WINS @NYC_DOT https://t.co/NSpAUTwahF",2022-02-21 21:50:30+00:00
